year,month,month_ID,firm_ID,stock_price,DPS,shares_outstanding,adjustment_coefficient,R_F
2017,3,27,436,1606,0,87659000,1,5.020144424060936e-4
2017,4,28,436,1594,0,87659000,1,6.326050390087753e-4
2017,5,29,436,1794,0,87659000,1,4.988897985545918e-4
2017,6,30,436,1892,16,87659000,1,4.682935379037356e-4
2017,7,31,436,1935,0,87659000,1,4.1768156395343694e-4
2017,8,32,436,1856,0,87659000,1,3.941414616913267e-4
2017,9,33,436,1986,0,87659000,1,4.358740403119928e-4
2017,10,34,436,1669,0,87659000,1,4.626405016062174e-4
2017,11,35,436,1557,0,87659000,1,4.709409509511897e-4
2017,12,36,436,1694,16,87659000,1,4.941935011470922e-4
2018,1,37,436,1605,0,87659000,1,-1.948190666647861e-4
2018,2,38,436,1541,0,87659000,1,-2.3293435599093068e-4
2018,3,39,436,1654,0,87659000,1,-1.393929495184192e-4
2018,4,40,436,1388,0,87659000,1,-1.373434292129241e-4
2018,5,41,436,1358,0,87659000,1,-8.194016339322899e-5
2018,6,42,436,1430,15,87659000,1,-4.2083320996896574e-5
2018,7,43,436,1509,0,87659000,1,-7.925778492923401e-5
2018,8,44,436,1444,0,87659000,1,-2.4916947603924202e-5
2018,9,45,436,1513,0,87659000,1,0
2018,10,46,436,1440,0,87659000,1,-4.284323566529397e-6
2018,11,47,436,1456,0,87659000,1,6.86211131358352e-5
2018,12,48,436,1146,12,105191000,1.2,9.82037324248813e-5
2019,1,49,436,1238,0,105191000,1,8.233147515380662e-6
2019,2,50,436,1239,0,105191000,1,5.265067636168696e-5
2019,3,51,436,1157,0,105191000,1,4.1563852309799176e-5
2019,4,52,436,1281,0,105191000,1,6.333753015758524e-5
2019,5,53,436,1233,0,105191000,1,3.403390730389742e-5
2019,6,54,436,1237,14,105191000,1,1.2661526414449327e-5
2019,7,55,436,1245,0,105191000,1,-4.699964362884604e-5
2019,8,56,436,1305,0,105191000,1,5.08402779372409e-5
2019,9,57,436,1345,0,105191000,1,0
2019,10,58,436,1328,0,105191000,1,6.0069596402172464e-5
2019,11,59,436,1337,0,105191000,1,6.978353568447844e-5
2019,12,60,436,1454,14,105191000,1,3.370920296834414e-5
2020,1,61,436,1363,0,105191000,1,3.4465616818470275e-4
2020,2,62,436,1380,0,105191000,1,3.6904424204767613e-4
2020,3,63,436,1740,0,105191000,1,2.947826010987046e-4
2020,4,64,436,1461,0,105191000,1,3.0086036407010394e-4
2020,5,65,436,1497,0,105191000,1,3.275954343995545e-4
2020,6,66,436,1579,17,105191000,1,3.772855493909446e-4
2020,7,67,436,1604,0,105191000,1,3.127117259491933e-4
2020,8,68,436,1662,0,105191000,1,2.789291802397577e-4
2020,9,69,436,1652,0,105191000,1,3.2726411891658726e-4
2020,10,70,436,1709,0,105191000,1,2.664878185557377e-4
2020,11,71,436,1760,0,105191000,1,2.4168261216524111e-4
2020,12,72,436,1490,17,105191000,1,2.604259696296518e-4
2015,1,1,437,750,0,19965000,1,0
2015,2,2,437,879,0,19965000,1,-4.284323566529397e-6
2015,3,3,437,926,0,19965000,1,6.86211131358352e-5
2015,4,4,437,911,0,19965000,1,9.82037324248813e-5
2015,5,5,437,980,0,19965000,1,-1.948190666647861e-4
2015,6,6,437,1034,25,19965000,1,-2.3293435599093068e-4
2015,7,7,437,1158,0,19965000,1,-1.393929495184192e-4
2015,8,8,437,1125,0,19965000,1,-1.373434292129241e-4
2015,9,9,437,1340,0,19965000,1,-8.194016339322899e-5
2015,10,10,437,1405,0,19965000,1,-4.2083320996896574e-5
2015,11,11,437,1716,0,19965000,1,-7.925778492923401e-5
2015,12,12,437,2105,25,19965000,1,-2.4916947603924202e-5
2016,1,13,437,2023,0,19965000,1,0
2016,2,14,437,1926,0,19965000,1,6.0069596402172464e-5
2016,3,15,437,1917,0,19965000,1,6.978353568447844e-5
2016,4,16,437,1987,0,19965000,1,3.370920296834414e-5
2016,5,17,437,1665,0,19965000,1,8.233147515380662e-6
2016,6,18,437,1481,25,19965000,1,5.265067636168696e-5
2016,7,19,437,1451,0,19965000,1,4.1563852309799176e-5
2016,8,20,437,1414,0,19965000,1,6.333753015758524e-5
2016,9,21,437,1580,0,19965000,1,3.403390730389742e-5
2016,10,22,437,1627,0,19965000,1,1.2661526414449327e-5
2016,11,23,437,1813,0,19965000,1,-4.699964362884604e-5
2016,12,24,437,1575,25,19965000,1,5.08402779372409e-5
2017,1,25,437,1697,0,19965000,1,3.2726411891658726e-4
2017,2,26,437,1487,0,19965000,1,2.664878185557377e-4
2017,3,27,437,1558,0,19965000,1,2.4168261216524111e-4
2017,4,28,437,1695,0,19965000,1,2.604259696296518e-4
2017,5,29,437,1928,0,19965000,1,3.4465616818470275e-4
2017,6,30,437,2159,25,19965000,1,3.6904424204767613e-4
2017,7,31,437,2115,0,19965000,1,2.947826010987046e-4
2017,8,32,437,2039,0,19965000,1,3.0086036407010394e-4
2017,9,33,437,1944,0,19965000,1,3.275954343995545e-4
2017,10,34,437,1783,0,19965000,1,3.772855493909446e-4
2017,11,35,437,1899,0,19965000,1,3.127117259491933e-4
2017,12,36,437,1653,25,19965000,1,2.789291802397577e-4
2018,1,37,437,1673,0,19965000,1,6.506825543518218e-4
2018,2,38,437,1517,0,19965000,1,5.834098546538314e-4
2018,3,39,437,1537,0,19965000,1,6.114423167053608e-4
2018,4,40,437,1378,0,19965000,1,6.848179857960326e-4
2018,5,41,437,1238,0,19965000,1,7.367713245845299e-4
2018,6,42,437,1182,32,19965000,1,6.953960765866892e-4
2018,7,43,437,1131,0,19965000,1,4.935368360524654e-4
2018,8,44,437,984,0,19965000,1,4.7105999460134173e-4
2018,9,45,437,1063,0,19965000,1,5.524236313591246e-4
2018,10,46,437,982,0,19965000,1,6.380331542604836e-4
2018,11,47,437,1025,0,19965000,1,6.728155091914232e-4
2018,12,48,437,1003,32,19965000,1,6.165383493766421e-4
2019,1,49,437,1111,0,19965000,1,4.327698904151324e-5
2019,2,50,437,1124,0,19965000,1,3.4643469071159566e-5
2019,3,51,437,1327,0,19965000,1,3.931858867494157e-5
2019,4,52,437,1488,0,19965000,1,6.623265139295986e-5
2019,5,53,437,1433,0,19965000,1,3.6010742415965065e-5
2019,6,54,437,1514,29,19965000,1,2.5720489585073665e-5
2019,7,55,437,1591,0,19965000,1,5.372061978208256e-5
2019,8,56,437,1624,0,19965000,1,1.0156758127966897e-4
2019,9,57,437,1754,0,19965000,1,8.202927112379008e-5
2019,10,58,437,1628,0,19965000,1,3.807413221889874e-5
2019,11,59,437,1547,0,19965000,1,2.0063917255108217e-5
2019,12,60,437,1473,29,19965000,1,2.4187631625682117e-5
2020,1,61,437,1401,0,19965000,1,2.4686156939715147e-4
2020,2,62,437,1431,0,19965000,1,2.555448304290341e-4
2020,3,63,437,1621,0,19965000,1,-7.040710798774999e-5
2020,4,64,437,1483,0,19965000,1,-6.005029589200579e-5
2020,5,65,437,1413,0,19965000,1,-1.546858426427934e-4
2020,6,66,437,1380,31,19965000,1,-2.019053925469912e-4
2020,7,67,437,1333,0,19965000,1,-9.948516341391951e-5
2020,8,68,437,1483,0,19965000,1,-7.306199922659694e-5
2020,9,69,437,1616,0,19965000,1,-4.0726631100334606e-5
2020,10,70,437,1610,0,19965000,1,-5.3538201817972085e-5
2020,11,71,437,1682,0,19965000,1,7.595918721511793e-5
2020,12,72,437,1379,31,19965000,1,2.2447959333098474e-4
2015,1,1,438,607,0,11378000,1,5.524236313591246e-4
2015,2,2,438,697,0,11378000,1,6.380331542604836e-4
2015,3,3,438,770,0,11378000,1,6.728155091914232e-4
2015,4,4,438,787,0,11378000,1,6.165383493766421e-4
2015,5,5,438,841,0,11378000,1,6.506825543518218e-4
2015,6,6,438,928,10,11378000,1,5.834098546538314e-4
2015,7,7,438,933,0,11378000,1,6.114423167053608e-4
2015,8,8,438,941,0,11378000,1,6.848179857960326e-4
2015,9,9,438,977,0,11378000,1,7.367713245845299e-4
2015,10,10,438,1082,0,11378000,1,6.953960765866892e-4
2015,11,11,438,1142,0,11378000,1,4.935368360524654e-4
2015,12,12,438,1193,10,11378000,1,4.7105999460134173e-4
2016,1,13,438,1197,0,11378000,1,8.202927112379008e-5
2016,2,14,438,1286,0,11378000,1,3.807413221889874e-5
2016,3,15,438,1352,0,11378000,1,2.0063917255108217e-5
2016,4,16,438,1311,0,11378000,1,2.4187631625682117e-5
2016,5,17,438,1207,0,11378000,1,4.327698904151324e-5
2016,6,18,438,1146,9,11378000,1,3.4643469071159566e-5
2016,7,19,438,1149,0,11378000,1,3.931858867494157e-5
2016,8,20,438,1184,0,11378000,1,6.623265139295986e-5
2016,9,21,438,1306,0,11378000,1,3.6010742415965065e-5
2016,10,22,438,1377,0,11378000,1,2.5720489585073665e-5
2016,11,23,438,1485,0,11378000,1,5.372061978208256e-5
2016,12,24,438,1392,9,11378000,1,1.0156758127966897e-4
2017,1,25,438,1562,0,11378000,1,-4.0726631100334606e-5
2017,2,26,438,1732,0,11378000,1,-5.3538201817972085e-5
2017,3,27,438,1726,0,11378000,1,7.595918721511793e-5
2017,4,28,438,1869,0,11378000,1,2.2447959333098474e-4
2017,5,29,438,2131,0,11378000,1,2.4686156939715147e-4
2017,6,30,438,2050,8,11378000,1,2.555448304290341e-4
2017,7,31,438,2217,0,11378000,1,-7.040710798774999e-5
2017,8,32,438,2190,0,11378000,1,-6.005029589200579e-5
2017,9,33,438,2324,0,11378000,1,-1.546858426427934e-4
2017,10,34,438,2086,0,11378000,1,-2.019053925469912e-4
2017,11,35,438,2040,0,11378000,1,-9.948516341391951e-5
2017,12,36,438,2301,8,11378000,1,-7.306199922659694e-5
2018,1,37,438,2382,0,11378000,1,4.682935379037356e-4
2018,2,38,438,2351,0,11378000,1,4.1768156395343694e-4
2018,3,39,438,2263,0,11378000,1,3.941414616913267e-4
2018,4,40,438,2018,0,11378000,1,4.358740403119928e-4
2018,5,41,438,1907,0,11378000,1,4.626405016062174e-4
2018,6,42,438,1898,15,11378000,1,4.709409509511897e-4
2018,7,43,438,1826,0,11378000,1,4.941935011470922e-4
2018,8,44,438,1618,0,11378000,1,5.190200094467227e-4
2018,9,45,438,1702,0,11378000,1,4.7454538264174765e-4
2018,10,46,438,1792,0,11378000,1,5.020144424060936e-4
2018,11,47,438,1775,0,11378000,1,6.326050390087753e-4
2018,12,48,438,1828,15,11378000,1,4.988897985545918e-4
2019,1,49,438,2016,0,11378000,1,-4.2083320996896574e-5
2019,2,50,438,2664,0,11378000,1,-7.925778492923401e-5
2019,3,51,438,2366,0,11378000,1,-2.4916947603924202e-5
2019,4,52,438,2461,0,11378000,1,0
2019,5,53,438,2485,0,11378000,1,-4.284323566529397e-6
2019,6,54,438,2283,13,11378000,1,6.86211131358352e-5
2019,7,55,438,2198,0,11378000,1,9.82037324248813e-5
2019,8,56,438,2259,0,11378000,1,-1.948190666647861e-4
2019,9,57,438,2093,0,11378000,1,-2.3293435599093068e-4
2019,10,58,438,1979,0,11378000,1,-1.393929495184192e-4
2019,11,59,438,2069,0,11378000,1,-1.373434292129241e-4
2019,12,60,438,2103,13,11378000,1,-8.194016339322899e-5
2020,1,61,438,2170,0,11378000,1,1.2661526414449327e-5
2020,2,62,438,2259,0,11378000,1,-4.699964362884604e-5
2020,3,63,438,2475,0,11378000,1,5.08402779372409e-5
2020,4,64,438,2364,0,11378000,1,0
2020,5,65,438,2201,0,11378000,1,6.0069596402172464e-5
2020,6,66,438,2321,12,11378000,1,6.978353568447844e-5
2020,7,67,438,2477,0,11378000,1,3.370920296834414e-5
2020,8,68,438,2316,0,11378000,1,8.233147515380662e-6
2020,9,69,438,2556,0,11378000,1,5.265067636168696e-5
2020,10,70,438,2583,0,11378000,1,4.1563852309799176e-5
2020,11,71,438,2831,0,11378000,1,6.333753015758524e-5
2020,12,72,438,2606,12,11378000,1,3.403390730389742e-5
2015,1,1,439,882,0,57306000,1,4.7454538264174765e-4
2015,2,2,439,1100,0,57306000,1,5.020144424060936e-4
2015,3,3,439,1069,0,57306000,1,6.326050390087753e-4
2015,4,4,439,1114,0,57306000,1,4.988897985545918e-4
2015,5,5,439,1167,0,57306000,1,4.682935379037356e-4
2015,6,6,439,1268,8,57306000,1,4.1768156395343694e-4
2015,7,7,439,1330,0,57306000,1,3.941414616913267e-4
2015,8,8,439,1261,0,57306000,1,4.358740403119928e-4
2015,9,9,439,1337,0,57306000,1,4.626405016062174e-4
2015,10,10,439,1537,0,57306000,1,4.709409509511897e-4
2015,11,11,439,1750,0,57306000,1,4.941935011470922e-4
2015,12,12,439,1663,8,57306000,1,5.190200094467227e-4
2016,1,13,439,1817,0,57306000,1,-2.3293435599093068e-4
2016,2,14,439,2134,0,57306000,1,-1.393929495184192e-4
2016,3,15,439,1664,0,57306000,1,-1.373434292129241e-4
2016,4,16,439,1669,0,57306000,1,-8.194016339322899e-5
2016,5,17,439,1639,0,57306000,1,-4.2083320996896574e-5
2016,6,18,439,1556,12,57306000,1,-7.925778492923401e-5
2016,7,19,439,1810,0,57306000,1,-2.4916947603924202e-5
2016,8,20,439,2251,0,57306000,1,0
2016,9,21,439,2247,0,57306000,1,-4.284323566529397e-6
2016,10,22,439,2119,0,57306000,1,6.86211131358352e-5
2016,11,23,439,2148,0,57306000,1,9.82037324248813e-5
2016,12,24,439,1963,12,57306000,1,-1.948190666647861e-4
2017,1,25,439,2189,0,57306000,1,5.265067636168696e-5
2017,2,26,439,2236,0,57306000,1,4.1563852309799176e-5
2017,3,27,439,2220,0,57306000,1,6.333753015758524e-5
2017,4,28,439,2525,0,57306000,1,3.403390730389742e-5
2017,5,29,439,2463,0,57306000,1,1.2661526414449327e-5
2017,6,30,439,2725,29,57306000,1,-4.699964362884604e-5
2017,7,31,439,3109,0,57306000,1,5.08402779372409e-5
2017,8,32,439,3165,0,57306000,1,0
2017,9,33,439,3821,0,57306000,1,6.0069596402172464e-5
2017,10,34,439,3140,0,57306000,1,6.978353568447844e-5
2017,11,35,439,2525,0,57306000,1,3.370920296834414e-5
2017,12,36,439,2671,29,57306000,1,8.233147515380662e-6
2018,1,37,439,2421,0,57306000,1,3.6904424204767613e-4
2018,2,38,439,2339,0,57306000,1,2.947826010987046e-4
2018,3,39,439,2473,0,57321000,1,3.0086036407010394e-4
2018,4,40,439,2057,0,57336000,1,3.275954343995545e-4
2018,5,41,439,2073,0,57351000,1,3.772855493909446e-4
2018,6,42,439,1932,33,57366000,1,3.127117259491933e-4
2018,7,43,439,2069,0,57380000,1,2.789291802397577e-4
2018,8,44,439,1884,0,57387000,1,3.2726411891658726e-4
2018,9,45,439,2001,0,57391000,1,2.664878185557377e-4
2018,10,46,439,2165,0,57392000,1,2.4168261216524111e-4
2018,11,47,439,2303,0,57392000,1,2.604259696296518e-4
2018,12,48,439,2547,33,57393000,1,3.4465616818470275e-4
2019,1,49,439,2423,0,57394000,1,6.953960765866892e-4
2019,2,50,439,2345,0,57394000,1,4.935368360524654e-4
2019,3,51,439,2244,0,57403000,1,4.7105999460134173e-4
2019,4,52,439,2325,0,57410000,1,5.524236313591246e-4
2019,5,53,439,2178,0,57414000,1,6.380331542604836e-4
2019,6,54,439,2582,33,57418000,1,6.728155091914232e-4
2019,7,55,439,2560,0,57433000,1,6.165383493766421e-4
2019,8,56,439,2631,0,57436000,1,6.506825543518218e-4
2019,9,57,439,2424,0,57437000,1,5.834098546538314e-4
2019,10,58,439,1993,0,57437000,1,6.114423167053608e-4
2019,11,59,439,2047,0,57437000,1,6.848179857960326e-4
2019,12,60,439,2393,33,57438000,1,7.367713245845299e-4
2020,1,61,439,2448,0,57439000,1,2.5720489585073665e-5
2020,2,62,439,2483,0,57439000,1,5.372061978208256e-5
2020,3,63,439,2035,0,57446000,1,1.0156758127966897e-4
2020,4,64,439,2095,0,57448000,1,8.202927112379008e-5
2020,5,65,439,1870,0,57464000,1,3.807413221889874e-5
2020,6,66,439,1938,35,57464000,1,2.0063917255108217e-5
2020,7,67,439,1814,0,57478000,1,2.4187631625682117e-5
2020,8,68,439,1671,0,57493000,1,4.327698904151324e-5
2020,9,69,439,1875,0,57501000,1,3.4643469071159566e-5
2020,10,70,439,1793,0,57516000,1,3.931858867494157e-5
2020,11,71,439,2018,0,57531000,1,6.623265139295986e-5
2020,12,72,439,1791,35,57546000,1,3.6010742415965065e-5
2015,1,1,440,1434,0,1028000,1,2.664878185557377e-4
2015,2,2,440,1457,0,1028000,1,2.4168261216524111e-4
2015,3,3,440,1789,0,1028000,1,2.604259696296518e-4
2015,4,4,440,2012,0,1028000,1,3.4465616818470275e-4
2015,5,5,440,2320,0,1028000,1,3.6904424204767613e-4
2015,6,6,440,2581,15,1028000,1,2.947826010987046e-4
2015,7,7,440,2791,0,1028000,1,3.0086036407010394e-4
2015,8,8,440,2316,0,1028000,1,3.275954343995545e-4
2015,9,9,440,2620,0,1028000,1,3.772855493909446e-4
2015,10,10,440,2441,0,1028000,1,3.127117259491933e-4
2015,11,11,440,2843,0,1028000,1,2.789291802397577e-4
2015,12,12,440,3124,15,1028000,1,3.2726411891658726e-4
2016,1,13,440,3187,0,1028000,1,5.834098546538314e-4
2016,2,14,440,2984,0,1028000,1,6.114423167053608e-4
2016,3,15,440,3321,0,1028000,1,6.848179857960326e-4
2016,4,16,440,3107,0,1028000,1,7.367713245845299e-4
2016,5,17,440,2439,0,1028000,1,6.953960765866892e-4
2016,6,18,440,2762,25,1028000,1,4.935368360524654e-4
2016,7,19,440,2774,0,1028000,1,4.7105999460134173e-4
2016,8,20,440,2883,0,1028000,1,5.524236313591246e-4
2016,9,21,440,3127,0,1028000,1,6.380331542604836e-4
2016,10,22,440,2978,0,1028000,1,6.728155091914232e-4
2016,11,23,440,3572,0,1028000,1,6.165383493766421e-4
2016,12,24,440,3385,25,1028000,1,6.506825543518218e-4
2017,1,25,440,3633,0,1028000,1,3.4643469071159566e-5
2017,2,26,440,3189,0,1028000,1,3.931858867494157e-5
2017,3,27,440,3313,0,1028000,1,6.623265139295986e-5
2017,4,28,440,3753,0,1028000,1,3.6010742415965065e-5
2017,5,29,440,3878,0,1028000,1,2.5720489585073665e-5
2017,6,30,440,3804,25,1028000,1,5.372061978208256e-5
2017,7,31,440,3940,0,1028000,1,1.0156758127966897e-4
2017,8,32,440,4097,0,1028000,1,8.202927112379008e-5
2017,9,33,440,3950,0,1028000,1,3.807413221889874e-5
2017,10,34,440,3431,0,1028000,1,2.0063917255108217e-5
2017,11,35,440,3190,0,1028000,1,2.4187631625682117e-5
2017,12,36,440,3328,25,1028000,1,4.327698904151324e-5
2018,1,37,440,3167,0,1028000,1,2.555448304290341e-4
2018,2,38,440,3010,0,1028000,1,-7.040710798774999e-5
2018,3,39,440,3018,0,1028000,1,-6.005029589200579e-5
2018,4,40,440,2806,0,1028000,1,-1.546858426427934e-4
2018,5,41,440,3034,0,1028000,1,-2.019053925469912e-4
2018,6,42,440,2843,0,1028000,1,-9.948516341391951e-5
2018,7,43,440,3093,0,1028000,1,-7.306199922659694e-5
2018,8,44,440,2995,0,1028000,1,-4.0726631100334606e-5
2018,9,45,440,3012,0,1028000,1,-5.3538201817972085e-5
2018,10,46,440,3483,0,1028000,1,7.595918721511793e-5
2018,11,47,440,3414,0,1028000,1,2.2447959333098474e-4
2018,12,48,440,3367,0,1028000,1,2.4686156939715147e-4
2019,1,49,440,3359,0,1028000,1,4.709409509511897e-4
2019,2,50,440,3581,0,1028000,1,4.941935011470922e-4
2019,3,51,440,3788,0,1028000,1,5.190200094467227e-4
2019,4,52,440,3614,0,1028000,1,4.7454538264174765e-4
2019,5,53,440,3503,0,1028000,1,5.020144424060936e-4
2019,6,54,440,3658,0,1028000,1,6.326050390087753e-4
2019,7,55,440,4714,0,1028000,1,4.988897985545918e-4
2019,8,56,440,4704,0,1028000,1,4.682935379037356e-4
2019,9,57,440,5307,0,1028000,1,4.1768156395343694e-4
2019,10,58,440,5478,0,1028000,1,3.941414616913267e-4
2019,11,59,440,5000,0,1028000,1,4.358740403119928e-4
2019,12,60,440,5975,0,1028000,1,4.626405016062174e-4
2020,1,61,440,6337,0,1028000,1,6.86211131358352e-5
2020,2,62,440,5830,0,1028000,1,9.82037324248813e-5
2020,3,63,440,6655,0,1028000,1,-1.948190666647861e-4
2020,4,64,440,5488,0,1028000,1,-2.3293435599093068e-4
2020,5,65,440,5457,0,1028000,1,-1.393929495184192e-4
2020,6,66,440,4889,21,1028000,1,-1.373434292129241e-4
2020,7,67,440,4766,0,1028000,1,-8.194016339322899e-5
2020,8,68,440,4912,0,1028000,1,-4.2083320996896574e-5
2020,9,69,440,4387,0,1028000,1,-7.925778492923401e-5
2020,10,70,440,4511,0,1028000,1,-2.4916947603924202e-5
2020,11,71,440,4889,0,1028000,1,0
2020,12,72,440,3649,21,1028000,1,-4.284323566529397e-6
2015,1,1,441,947,0,23772000,1,-5.3538201817972085e-5
2015,2,2,441,1108,0,23772000,1,7.595918721511793e-5
2015,3,3,441,1139,0,23772000,1,2.2447959333098474e-4
2015,4,4,441,1078,0,23772000,1,2.4686156939715147e-4
2015,5,5,441,1094,0,23772000,1,2.555448304290341e-4
2015,6,6,441,1097,10,23772000,1,-7.040710798774999e-5
2015,7,7,441,1079,0,23772000,1,-6.005029589200579e-5
2015,8,8,441,1068,0,23772000,1,-1.546858426427934e-4
2015,9,9,441,1088,0,23772000,1,-2.019053925469912e-4
2015,10,10,441,1123,0,23772000,1,-9.948516341391951e-5
2015,11,11,441,1320,0,23772000,1,-7.306199922659694e-5
2015,12,12,441,1321,10,23772000,1,-4.0726631100334606e-5
2016,1,13,441,1384,0,23772000,1,4.1768156395343694e-4
2016,2,14,441,1403,0,23772000,1,3.941414616913267e-4
2016,3,15,441,1376,0,23772000,1,4.358740403119928e-4
2016,4,16,441,1389,0,23772000,1,4.626405016062174e-4
2016,5,17,441,1374,0,23772000,1,4.709409509511897e-4
2016,6,18,441,1306,10,23772000,1,4.941935011470922e-4
2016,7,19,441,1264,0,23772000,1,5.190200094467227e-4
2016,8,20,441,1248,0,23772000,1,4.7454538264174765e-4
2016,9,21,441,1317,0,23772000,1,5.020144424060936e-4
2016,10,22,441,1412,0,23772000,1,6.326050390087753e-4
2016,11,23,441,1481,0,23772000,1,4.988897985545918e-4
2016,12,24,441,1485,10,23772000,1,4.682935379037356e-4
2017,1,25,441,1475,0,23772000,1,-7.925778492923401e-5
2017,2,26,441,1469,0,23772000,1,-2.4916947603924202e-5
2017,3,27,441,1518,0,23772000,1,0
2017,4,28,441,1580,0,23772000,1,-4.284323566529397e-6
2017,5,29,441,1740,0,23772000,1,6.86211131358352e-5
2017,6,30,441,1677,10,23772000,1,9.82037324248813e-5
2017,7,31,441,1834,0,23772000,1,-1.948190666647861e-4
2017,8,32,441,1769,0,23772000,1,-2.3293435599093068e-4
2017,9,33,441,1736,0,23772000,1,-1.393929495184192e-4
2017,10,34,441,1620,0,23772000,1,-1.373434292129241e-4
2017,11,35,441,1589,0,23772000,1,-8.194016339322899e-5
2017,12,36,441,1712,10,23772000,1,-4.2083320996896574e-5
2018,1,37,441,1735,0,23772000,1,-4.699964362884604e-5
2018,2,38,441,1653,0,23772000,1,5.08402779372409e-5
2018,3,39,441,1631,0,23772000,1,0
2018,4,40,441,1498,0,23772000,1,6.0069596402172464e-5
2018,5,41,441,1547,0,23772000,1,6.978353568447844e-5
2018,6,42,441,1498,15,23772000,1,3.370920296834414e-5
2018,7,43,441,1435,0,23772000,1,8.233147515380662e-6
2018,8,44,441,1259,0,23772000,1,5.265067636168696e-5
2018,9,45,441,1376,0,23772000,1,4.1563852309799176e-5
2018,10,46,441,1447,0,23772000,1,6.333753015758524e-5
2018,11,47,441,1464,0,23772000,1,3.403390730389742e-5
2018,12,48,441,1698,15,23772000,1,1.2661526414449327e-5
2019,1,49,441,1887,0,23772000,1,3.127117259491933e-4
2019,2,50,441,2102,0,23772000,1,2.789291802397577e-4
2019,3,51,441,1939,0,23772000,1,3.2726411891658726e-4
2019,4,52,441,2073,0,23772000,1,2.664878185557377e-4
2019,5,53,441,2147,0,23772000,1,2.4168261216524111e-4
